,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Solar,Waste,Wind Offshore,Wind Onshore
2025-07-03 00:30:00+02:00,86.14,30.82,47.67,9.67,1.5,23.18,513.63,46.7
2025-07-03 00:45:00+02:00,14.23,64.14,77.73,15.45,1.5,26.79,388.09,32.15
2025-07-03 01:00:00+02:00,12.91,61.21,81.13,20.0,1.48,34.27,244.37,28.06
2025-07-03 01:15:00+02:00,11.67,72.9,88.63,52.75,1.49,54.34,168.24,22.55
2025-07-03 01:30:00+02:00,11.94,75.14,87.25,51.26,1.49,53.23,114.76,16.69
2025-07-03 01:45:00+02:00,10.72,40.48,53.65,16.43,1.49,39.2,73.63,20.33
2025-07-03 02:00:00+02:00,10.88,30.27,49.39,10.0,1.5,37.61,47.01,29.39
2025-07-03 02:15:00+02:00,12.04,29.27,47.78,9.69,1.49,35.94,30.11,55.32
2025-07-03 02:30:00+02:00,12.8,29.04,47.41,9.62,1.49,37.84,27.59,78.32
2025-07-03 02:45:00+02:00,12.86,29.12,47.53,9.65,1.5,36.02,31.45,105.71
2025-07-03 03:00:00+02:00,12.79,29.28,47.79,9.7,1.5,39.97,43.42,127.87
2025-07-03 03:15:00+02:00,12.65,28.75,46.93,9.53,1.5,40.4,59.67,141.12
2025-07-03 03:30:00+02:00,12.96,32.99,53.1,10.72,1.51,41.37,60.79,150.84
2025-07-03 03:45:00+02:00,13.07,40.84,54.59,11.0,1.52,38.96,84.53,178.23
2025-07-03 04:00:00+02:00,11.05,36.21,48.77,9.89,1.52,41.57,211.84,221.06
2025-07-03 04:15:00+02:00,3.03,28.67,46.78,9.5,1.52,38.68,406.12,237.28
2025-07-03 04:30:00+02:00,1.89,29.33,47.86,9.71,1.52,39.85,529.29,265.64
2025-07-03 04:45:00+02:00,1.88,29.2,47.58,9.66,1.54,41.87,570.66,259.59
2025-07-03 05:00:00+02:00,1.88,29.12,47.48,9.64,2.31,41.67,588.12,286.33
2025-07-03 05:15:00+02:00,1.89,29.34,47.9,9.72,3.44,41.48,539.22,287.28
2025-07-03 05:30:00+02:00,1.88,29.09,47.49,9.64,6.76,41.6,551.76,294.5
2025-07-03 05:45:00+02:00,1.86,28.9,47.17,9.58,19.23,40.98,591.99,313.42
2025-07-03 06:00:00+02:00,1.86,28.83,47.07,9.56,35.73,40.03,595.03,305.16
2025-07-03 06:15:00+02:00,1.79,27.68,45.19,9.2,42.29,38.44,572.32,316.87
2025-07-03 06:30:00+02:00,1.84,28.54,46.59,9.47,40.07,34.24,563.65,338.57
2025-07-03 06:45:00+02:00,1.84,29.34,46.45,9.44,50.3,36.3,666.89,346.12
2025-07-03 07:00:00+02:00,1.85,30.12,46.76,9.5,60.84,35.92,807.88,349.84
2025-07-03 07:15:00+02:00,1.87,30.56,47.43,9.63,72.83,39.42,857.99,345.55
2025-07-03 07:30:00+02:00,1.81,29.56,45.7,9.3,84.02,39.22,855.7,339.97
2025-07-03 07:45:00+02:00,1.84,30.07,46.52,9.45,111.61,39.71,857.66,327.93
2025-07-03 08:00:00+02:00,1.84,30.1,46.58,9.46,161.31,40.87,861.75,313.65
2025-07-03 08:15:00+02:00,1.84,30.07,46.51,9.45,213.74,40.72,848.3,323.19
2025-07-03 08:30:00+02:00,1.85,30.24,46.79,9.5,253.15,38.88,823.1,332.59
2025-07-03 08:45:00+02:00,1.83,29.88,46.2,9.39,288.97,38.85,827.32,342.03
2025-07-03 09:00:00+02:00,1.84,30.04,46.45,9.44,372.68,39.17,833.97,346.42
2025-07-03 09:15:00+02:00,1.85,30.31,46.92,9.53,368.33,40.78,835.46,368.3
2025-07-03 09:30:00+02:00,1.83,29.89,46.29,9.41,416.42,40.56,827.83,379.59
2025-07-03 09:45:00+02:00,1.84,30.13,46.68,9.48,457.77,41.85,826.83,388.72
2025-07-03 10:00:00+02:00,1.84,30.02,46.56,9.46,526.4,40.47,826.74,371.67
2025-07-03 10:15:00+02:00,1.81,29.59,45.89,9.33,562.24,41.17,814.48,374.48
2025-07-03 10:30:00+02:00,1.85,30.23,46.88,9.52,622.83,39.45,822.54,378.11
2025-07-03 10:45:00+02:00,1.8,29.34,45.49,9.25,660.22,40.17,750.19,387.35
2025-07-03 11:00:00+02:00,1.87,30.47,47.27,9.6,669.28,37.91,525.81,433.81
2025-07-03 11:15:00+02:00,1.86,30.32,47.07,9.56,687.41,40.18,532.94,393.76
2025-07-03 11:30:00+02:00,1.85,30.18,46.81,9.51,691.62,40.38,536.81,407.44
2025-07-03 11:45:00+02:00,1.85,30.17,46.83,9.51,698.9,40.61,521.07,401.95
2025-07-03 12:00:00+02:00,1.84,29.97,46.44,9.44,739.93,38.96,485.13,412.31
2025-07-03 12:15:00+02:00,1.86,30.44,47.14,9.57,768.33,36.67,487.03,424.86
2025-07-03 12:30:00+02:00,1.83,29.85,46.24,9.4,751.49,37.8,486.96,413.17
2025-07-03 12:45:00+02:00,1.85,30.27,46.92,9.53,749.41,37.61,468.24,425.94
2025-07-03 13:00:00+02:00,1.82,29.66,46.02,9.36,757.96,39.13,428.48,428.74
2025-07-03 13:15:00+02:00,1.75,28.65,44.32,9.03,748.03,38.49,425.46,422.03
2025-07-03 13:30:00+02:00,1.43,23.64,35.96,7.42,748.56,38.68,427.88,424.11
2025-07-03 13:45:00+02:00,1.41,23.01,35.27,7.29,753.95,40.22,437.47,424.06
2025-07-03 14:00:00+02:00,1.41,23.07,35.38,7.31,743.64,39.77,479.38,417.62
2025-07-03 14:15:00+02:00,1.41,23.03,35.26,7.29,747.47,40.35,486.58,413.63
2025-07-03 14:30:00+02:00,1.94,23.06,35.33,7.3,761.93,40.85,484.76,405.12
2025-07-03 14:45:00+02:00,4.67,21.0,32.02,6.66,736.22,39.92,485.69,394.15
2025-07-03 15:00:00+02:00,5.14,13.83,20.39,4.43,764.14,38.83,487.67,403.96
2025-07-03 15:15:00+02:00,5.54,13.67,20.06,4.36,749.7,37.56,487.79,396.63
2025-07-03 15:30:00+02:00,5.51,13.64,20.05,4.36,707.35,35.54,484.38,379.39
2025-07-03 15:45:00+02:00,5.47,13.69,20.1,4.37,711.06,35.59,437.92,391.75
2025-07-03 16:00:00+02:00,5.46,13.65,20.06,4.36,683.87,36.83,321.77,387.15
2025-07-03 16:15:00+02:00,5.45,13.55,19.8,4.31,660.12,38.6,326.73,385.98
2025-07-03 16:30:00+02:00,5.44,13.61,19.91,4.33,625.39,37.59,332.28,385.19
2025-07-03 16:45:00+02:00,5.4,13.48,19.7,4.29,577.89,38.31,357.82,402.87
2025-07-03 17:00:00+02:00,5.49,14.04,20.57,4.46,528.86,39.03,399.65,425.49
2025-07-03 17:15:00+02:00,5.75,17.93,26.94,5.69,468.77,40.12,402.52,433.02
2025-07-03 17:30:00+02:00,6.38,28.66,44.37,9.04,431.84,37.95,399.06,416.17
2025-07-03 17:45:00+02:00,6.47,29.86,46.3,9.41,412.22,41.7,439.78,411.89
2025-07-03 18:00:00+02:00,6.46,29.81,46.15,9.38,372.73,40.82,827.89,403.13
2025-07-03 18:15:00+02:00,6.43,29.29,45.33,9.22,336.76,37.48,837.56,388.59
2025-07-03 18:30:00+02:00,6.46,29.75,46.08,9.37,300.34,39.46,851.47,386.59
2025-07-03 18:45:00+02:00,6.43,29.46,45.6,9.27,253.35,41.96,848.53,372.71
2025-07-03 19:00:00+02:00,6.43,29.46,45.61,9.28,212.4,41.21,852.55,366.97
2025-07-03 19:15:00+02:00,6.47,29.34,45.47,9.25,170.55,40.86,848.65,343.12
2025-07-03 19:30:00+02:00,6.31,29.43,45.58,9.27,137.73,40.39,834.53,321.86
2025-07-03 19:45:00+02:00,6.41,29.46,45.66,9.29,106.68,39.83,822.82,302.92
2025-07-03 20:00:00+02:00,6.46,28.41,46.17,9.38,79.95,40.67,831.92,282.01
2025-07-03 20:15:00+02:00,6.49,28.26,46.09,9.37,62.86,41.43,817.41,262.0
2025-07-03 20:30:00+02:00,6.58,28.2,46.02,9.36,47.64,41.39,804.67,233.52
2025-07-03 20:45:00+02:00,8.01,28.47,46.46,9.44,33.81,39.48,785.51,217.41
2025-07-03 21:00:00+02:00,9.6,28.35,46.26,9.4,20.67,39.19,763.52,205.4
2025-07-03 21:15:00+02:00,10.33,28.4,46.35,9.42,14.37,37.35,754.74,194.4
2025-07-03 21:30:00+02:00,11.93,30.88,50.37,10.19,12.3,36.69,729.92,182.42
2025-07-03 21:45:00+02:00,12.74,33.14,52.23,11.76,2.88,35.49,713.9,169.44
2025-07-03 22:00:00+02:00,13.48,53.85,64.27,37.97,1.33,49.33,682.81,161.54
2025-07-03 22:15:00+02:00,13.11,43.09,57.05,17.02,1.29,38.57,675.0,157.62
2025-07-03 22:30:00+02:00,13.11,45.4,56.91,11.45,1.49,39.39,657.93,154.25
2025-07-03 22:45:00+02:00,12.79,36.39,49.03,9.94,1.5,39.61,636.75,156.55
2025-07-03 23:00:00+02:00,12.75,29.56,48.23,9.78,1.5,39.2,603.25,139.78
2025-07-03 23:15:00+02:00,12.78,29.81,48.66,9.86,1.51,38.66,578.77,135.15
2025-07-03 23:30:00+02:00,12.84,31.85,51.97,10.5,1.5,39.01,542.73,129.97
2025-07-03 23:45:00+02:00,12.74,30.05,49.04,9.94,1.51,39.02,536.45,123.23
2025-07-04 00:00:00+02:00,12.75,30.18,49.24,9.98,1.5,38.82,503.33,119.76
2025-07-04 00:15:00+02:00,12.69,29.82,48.66,9.86,1.5,37.14,448.98,113.48
2025-07-04 00:30:00+02:00,12.78,30.11,49.15,9.96,1.5,37.8,433.46,106.51
2025-07-04 00:45:00+02:00,12.7,29.58,48.29,9.79,1.5,37.37,411.04,103.0
2025-07-04 01:00:00+02:00,12.73,30.08,49.1,9.95,1.5,39.0,379.13,95.22
2025-07-04 01:15:00+02:00,12.79,29.9,48.79,9.89,1.5,38.24,372.95,90.61
2025-07-04 01:30:00+02:00,12.82,29.54,48.2,9.78,1.5,38.52,380.91,91.28
2025-07-04 01:45:00+02:00,12.69,29.46,48.07,9.75,1.5,37.61,355.85,90.71
2025-07-04 02:00:00+02:00,12.71,29.89,47.63,9.66,1.5,35.55,329.22,86.18
2025-07-04 02:15:00+02:00,12.7,30.98,48.26,9.8,1.5,35.85,330.38,79.74
2025-07-04 02:30:00+02:00,12.64,30.72,47.71,9.68,1.5,36.42,325.25,74.37
2025-07-04 02:45:00+02:00,12.79,31.44,48.84,9.9,1.5,35.74,305.4,72.3
2025-07-04 03:00:00+02:00,11.65,31.37,48.73,9.88,1.49,34.99,284.59,72.07
2025-07-04 03:15:00+02:00,9.94,31.68,49.24,9.99,1.49,34.95,275.03,69.14
2025-07-04 03:30:00+02:00,10.36,31.44,48.86,9.9,1.5,35.24,274.27,62.99
2025-07-04 03:45:00+02:00,10.54,31.38,48.75,9.88,1.5,33.23,259.03,59.51
2025-07-04 04:00:00+02:00,10.89,31.19,48.46,9.83,1.5,29.24,254.43,62.64
2025-07-04 04:15:00+02:00,12.11,30.9,47.98,9.73,1.52,27.99,225.57,61.79
2025-07-04 04:30:00+02:00,12.79,30.57,47.5,9.64,1.93,26.46,219.84,57.45
2025-07-04 04:45:00+02:00,12.79,32.01,49.79,10.09,4.61,27.22,222.87,55.88
2025-07-04 05:00:00+02:00,11.2,31.79,49.42,10.01,10.27,27.96,212.26,51.91
2025-07-04 05:15:00+02:00,3.5,31.4,48.78,9.89,18.97,27.71,195.15,49.55
2025-07-04 05:30:00+02:00,1.9,30.97,48.09,9.76,28.17,27.32,188.85,50.14
2025-07-04 05:45:00+02:00,1.87,30.53,47.37,9.62,35.04,25.56,188.89,49.11
2025-07-04 06:00:00+02:00,1.92,31.24,48.52,9.84,51.03,24.0,188.66,45.94
2025-07-04 06:15:00+02:00,1.88,30.62,47.52,9.64,60.38,22.95,182.05,46.65
2025-07-04 06:30:00+02:00,1.89,30.81,47.81,9.7,87.39,25.88,186.11,48.17
2025-07-04 06:45:00+02:00,1.86,30.44,47.19,9.58,124.94,25.32,205.29,49.72
2025-07-04 07:00:00+02:00,1.87,30.5,47.32,9.61,152.01,25.02,241.93,49.46
2025-07-04 07:15:00+02:00,1.87,30.58,47.4,9.63,181.46,25.44,235.58,52.86
2025-07-04 07:30:00+02:00,1.9,31.02,48.07,9.75,192.27,25.08,234.46,55.15
2025-07-04 07:45:00+02:00,1.84,30.05,46.48,9.44,243.42,25.17,239.52,67.86
2025-07-04 08:00:00+02:00,1.86,30.44,47.14,9.57,272.74,27.52,231.91,86.17
2025-07-04 08:15:00+02:00,1.89,30.9,47.88,9.71,306.81,27.44,235.11,106.3
2025-07-04 08:30:00+02:00,1.83,29.9,46.26,9.4,312.25,25.94,223.06,111.02
2025-07-04 08:45:00+02:00,1.9,31.01,48.06,9.75,273.63,26.31,212.59,123.23
2025-07-04 09:00:00+02:00,1.96,32.02,49.69,10.06,287.36,27.17,196.81,132.83
2025-07-04 09:15:00+02:00,1.91,31.26,48.45,9.91,343.12,26.54,172.46,144.32
2025-07-04 09:30:00+02:00,1.87,30.5,47.22,10.25,449.41,27.21,173.24,154.46
2025-07-04 09:45:00+02:00,1.9,31.09,48.17,9.77,433.53,27.99,165.19,157.15
2025-07-04 10:00:00+02:00,1.89,30.93,47.92,9.72,465.61,27.82,149.31,159.62
2025-07-04 10:15:00+02:00,1.91,31.22,48.37,9.81,512.27,27.51,155.36,151.07
2025-07-04 10:30:00+02:00,1.9,31.06,48.13,9.81,558.0,24.14,168.6,130.89
2025-07-04 10:45:00+02:00,1.91,31.17,48.29,9.79,563.12,26.07,162.97,134.31
2025-07-04 11:00:00+02:00,1.89,30.98,47.98,9.73,562.7,27.74,162.66,144.05
2025-07-04 11:15:00+02:00,1.92,31.38,48.64,9.86,567.75,27.29,158.78,146.36
2025-07-04 11:30:00+02:00,1.86,30.43,47.1,9.56,590.91,27.36,141.1,162.08
2025-07-04 11:45:00+02:00,1.86,30.61,47.36,9.61,662.18,27.2,107.19,173.17
2025-07-04 12:00:00+02:00,1.87,30.55,47.29,9.6,660.39,27.51,39.72,158.2
2025-07-04 12:15:00+02:00,1.86,30.46,47.12,9.57,646.38,27.98,35.99,132.43
2025-07-04 12:30:00+02:00,1.84,30.17,46.67,9.48,620.17,26.21,44.01,150.07
2025-07-04 12:45:00+02:00,1.84,30.03,46.44,9.44,558.12,27.07,41.63,145.81
2025-07-04 13:00:00+02:00,1.88,30.83,50.03,9.68,580.66,28.63,37.7,124.8
2025-07-04 13:15:00+02:00,1.83,29.98,53.8,9.43,560.48,26.46,52.55,130.08
2025-07-04 13:30:00+02:00,1.83,29.88,53.43,9.39,563.28,27.37,52.96,128.1
2025-07-04 13:45:00+02:00,1.83,29.83,53.36,9.38,605.58,27.72,45.82,126.56
2025-07-04 14:00:00+02:00,1.84,30.1,55.09,9.46,589.71,27.96,25.17,121.29
2025-07-04 14:15:00+02:00,1.85,30.3,55.89,9.53,597.28,28.83,24.56,123.01
2025-07-04 14:30:00+02:00,1.81,29.61,54.78,9.31,542.95,27.89,24.18,125.84
2025-07-04 14:45:00+02:00,1.79,29.29,54.31,9.21,475.17,26.65,23.64,133.36
2025-07-04 15:00:00+02:00,1.8,29.38,52.74,9.24,445.23,24.14,24.84,139.62
2025-07-04 15:15:00+02:00,1.79,29.32,46.42,9.23,467.89,26.46,25.5,154.09
2025-07-04 15:30:00+02:00,1.82,29.72,46.02,9.36,497.38,28.18,31.14,152.05
2025-07-04 15:45:00+02:00,3.07,29.21,45.27,9.21,480.6,27.23,36.97,163.89
2025-07-04 16:00:00+02:00,5.61,29.74,46.08,9.37,430.9,28.25,41.91,198.98
2025-07-04 16:15:00+02:00,6.41,28.23,43.71,8.91,407.34,27.56,33.57,225.3
2025-07-04 16:30:00+02:00,6.46,29.31,45.44,9.25,401.97,27.45,35.43,234.49
2025-07-04 16:45:00+02:00,6.4,29.08,45.1,9.18,348.42,29.38,106.05,225.56
2025-07-04 17:00:00+02:00,6.52,29.52,45.85,9.32,313.91,36.32,510.45,249.07
2025-07-04 17:15:00+02:00,6.49,28.97,44.93,9.15,267.48,37.43,503.0,261.11
2025-07-04 17:30:00+02:00,6.39,29.54,45.83,9.32,248.06,38.91,482.89,256.29
2025-07-04 17:45:00+02:00,8.13,29.4,45.6,9.28,188.47,37.83,517.05,245.2
2025-07-04 18:00:00+02:00,9.57,29.59,45.84,9.32,159.9,37.82,528.38,262.36
2025-07-04 18:15:00+02:00,10.36,31.4,48.74,9.88,127.72,38.14,506.13,258.58
2025-07-04 18:30:00+02:00,11.68,30.28,46.91,9.53,114.22,36.18,494.44,235.88
2025-07-04 18:45:00+02:00,12.52,30.85,47.79,9.7,97.57,36.52,420.02,215.81
2025-07-04 19:00:00+02:00,12.82,31.39,48.68,9.87,77.64,37.44,423.61,196.94
2025-07-04 19:15:00+02:00,12.82,31.06,48.14,9.76,60.71,35.62,446.96,188.52
2025-07-04 19:30:00+02:00,12.71,30.33,46.97,9.54,60.3,35.66,467.38,196.12
2025-07-04 19:45:00+02:00,12.64,30.31,46.95,9.53,55.85,36.25,468.34,197.91
2025-07-04 20:00:00+02:00,12.72,30.52,47.24,9.59,47.34,36.32,476.22,176.72
2025-07-04 20:15:00+02:00,12.75,30.66,47.49,9.64,37.88,35.91,462.58,158.03
2025-07-04 20:30:00+02:00,12.65,30.6,47.39,9.62,30.7,37.18,430.22,153.24
2025-07-04 20:45:00+02:00,12.69,30.88,47.73,9.68,19.69,35.56,413.14,153.42
2025-07-04 21:00:00+02:00,12.97,37.44,52.28,10.56,11.73,35.22,369.69,150.86
2025-07-04 21:15:00+02:00,13.06,51.52,58.23,11.71,5.99,35.59,279.87,129.65
2025-07-04 21:30:00+02:00,13.04,48.66,56.12,11.3,3.23,33.6,240.56,94.75
2025-07-04 21:45:00+02:00,13.21,45.37,59.03,11.86,1.69,34.34,219.09,72.31
2025-07-04 22:00:00+02:00,11.82,44.32,54.51,10.99,1.21,35.9,230.84,62.36
2025-07-04 22:15:00+02:00,10.55,56.44,59.84,12.01,1.48,34.98,185.26,54.26
2025-07-04 22:30:00+02:00,10.84,56.39,57.42,11.55,1.51,37.45,211.46,47.31
2025-07-04 22:45:00+02:00,10.87,51.84,57.36,11.54,1.5,34.22,242.94,48.37
2025-07-04 23:00:00+02:00,11.17,58.57,59.31,11.91,1.5,34.26,196.07,49.64
2025-07-04 23:15:00+02:00,12.11,41.53,50.29,10.18,1.5,34.84,148.17,50.09
2025-07-04 23:30:00+02:00,12.77,32.68,48.82,9.89,1.5,34.87,125.2,59.77
2025-07-04 23:45:00+02:00,12.85,43.59,49.07,9.94,1.5,35.24,133.44,85.47
2025-07-05 00:00:00+02:00,12.83,37.1,48.58,9.85,1.5,36.67,136.07,104.35
2025-07-05 00:15:00+02:00,12.68,30.18,46.82,9.51,1.5,36.92,111.15,114.7
2025-07-05 00:30:00+02:00,12.78,31.34,48.64,9.86,1.51,37.46,112.98,125.64
2025-07-05 00:45:00+02:00,12.73,31.45,48.76,9.88,1.51,39.12,110.72,132.22
2025-07-05 01:00:00+02:00,12.77,32.66,48.96,9.92,1.51,38.96,115.92,141.47
2025-07-05 01:15:00+02:00,12.91,42.26,51.86,10.48,1.51,39.74,133.65,151.23
2025-07-05 01:30:00+02:00,12.84,35.37,49.17,9.96,1.51,37.48,149.04,152.67
2025-07-05 01:45:00+02:00,12.75,31.59,48.33,9.8,1.51,37.86,96.53,145.73
2025-07-05 02:00:00+02:00,12.95,42.47,53.3,10.76,1.51,40.62,219.49,149.41
2025-07-05 02:15:00+02:00,12.74,36.09,47.78,9.69,1.51,40.48,287.46,162.47
2025-07-05 02:30:00+02:00,12.7,30.25,46.87,9.52,1.51,40.12,313.88,173.77
2025-07-05 02:45:00+02:00,12.75,30.62,47.45,9.63,1.52,40.88,338.06,181.88
2025-07-05 03:00:00+02:00,10.95,30.41,47.13,9.57,1.52,40.01,359.44,192.48
2025-07-05 03:15:00+02:00,7.73,30.96,47.97,9.73,1.52,40.12,381.56,196.51
2025-07-05 03:30:00+02:00,7.73,30.68,47.53,9.65,1.52,40.9,418.11,201.98
2025-07-05 03:45:00+02:00,8.29,31.01,48.03,9.74,1.53,40.83,471.09,213.0
2025-07-05 04:00:00+02:00,8.41,30.22,46.76,9.5,1.53,41.07,515.89,223.28
2025-07-05 04:15:00+02:00,8.37,29.89,46.28,9.41,1.54,39.46,549.77,235.37
2025-07-05 04:30:00+02:00,8.38,30.07,46.54,9.46,1.57,36.29,534.34,248.2
2025-07-05 04:45:00+02:00,8.43,30.8,47.67,9.67,1.69,39.71,524.95,255.49
2025-07-05 05:00:00+02:00,6.79,30.5,47.21,9.59,3.02,39.8,548.78,266.74
2025-07-05 05:15:00+02:00,6.49,30.49,47.21,9.59,5.93,40.0,522.89,267.88
2025-07-05 05:30:00+02:00,6.43,29.32,45.3,9.22,10.31,38.84,469.84,266.66
2025-07-05 05:45:00+02:00,6.49,30.74,47.6,9.66,13.58,38.99,545.85,274.89
2025-07-05 06:00:00+02:00,7.91,30.16,46.65,9.48,16.75,39.66,707.38,287.38
2025-07-05 06:15:00+02:00,8.55,30.37,46.98,9.54,22.34,39.96,694.73,284.49
2025-07-05 06:30:00+02:00,8.46,30.29,46.86,9.52,27.39,39.18,611.09,271.63
2025-07-05 06:45:00+02:00,8.43,30.72,47.55,9.65,33.17,39.73,591.62,274.39
2025-07-05 07:00:00+02:00,5.14,30.25,46.8,9.51,41.92,39.4,647.94,294.64
2025-07-05 07:15:00+02:00,1.89,30.89,47.83,9.7,54.04,39.54,693.95,297.68
2025-07-05 07:30:00+02:00,1.85,30.27,46.81,9.51,67.59,38.43,733.73,306.54
2025-07-05 07:45:00+02:00,1.88,30.79,47.69,9.67,95.17,39.8,715.27,320.5
2025-07-05 08:00:00+02:00,1.87,30.51,47.23,9.59,142.98,38.44,645.98,320.17
2025-07-05 08:15:00+02:00,1.88,30.76,47.61,9.66,154.56,39.62,608.22,327.12
2025-07-05 08:30:00+02:00,1.86,30.47,47.11,9.57,175.06,40.01,591.6,307.37
2025-07-05 08:45:00+02:00,1.87,30.66,47.45,9.63,168.26,39.86,583.6,295.75
2025-07-05 09:00:00+02:00,1.86,30.4,47.06,9.56,137.92,40.34,272.28,264.32
2025-07-05 09:15:00+02:00,1.88,30.65,47.48,9.64,130.56,39.61,284.48,260.22
2025-07-05 09:30:00+02:00,1.85,30.25,46.82,9.51,147.35,39.38,262.76,246.25
2025-07-05 09:45:00+02:00,1.88,30.77,47.65,9.67,171.0,39.12,292.36,249.72
2025-07-05 10:00:00+02:00,1.87,30.56,47.3,9.6,171.37,39.4,164.41,244.43
2025-07-05 10:15:00+02:00,1.89,30.98,47.98,9.73,184.16,39.84,144.88,233.0
2025-07-05 10:30:00+02:00,1.86,30.49,47.18,9.58,189.26,37.96,133.03,243.93
2025-07-05 10:45:00+02:00,1.87,30.62,47.4,9.62,132.66,39.87,148.14,176.28
2025-07-05 11:00:00+02:00,1.88,30.71,47.56,9.65,180.26,39.6,195.34,224.89
2025-07-05 11:15:00+02:00,1.9,31.06,48.12,9.76,216.29,40.3,168.41,226.55
2025-07-05 11:30:00+02:00,1.89,30.87,47.83,9.71,241.68,40.21,165.55,234.2
2025-07-05 11:45:00+02:00,1.9,31.08,48.17,9.77,213.36,40.02,158.05,239.53
2025-07-05 12:00:00+02:00,1.62,26.59,40.89,8.37,212.6,38.57,207.04,258.96
2025-07-05 12:15:00+02:00,1.13,18.8,28.22,6.16,256.87,39.19,202.82,279.88
2025-07-05 12:30:00+02:00,1.07,17.72,26.44,5.75,262.19,38.09,171.08,295.94
2025-07-05 12:45:00+02:00,1.06,17.66,26.35,5.57,226.3,38.95,130.57,312.9
2025-07-05 13:00:00+02:00,1.06,17.63,30.01,5.57,180.08,38.7,138.94,303.37
2025-07-05 13:15:00+02:00,1.06,17.61,46.93,5.56,170.64,38.64,151.64,314.53
2025-07-05 13:30:00+02:00,1.06,17.64,55.71,5.57,203.67,37.77,135.32,331.66
2025-07-05 13:45:00+02:00,1.06,17.63,27.29,5.56,207.05,38.48,119.98,338.36
2025-07-05 14:00:00+02:00,1.06,17.65,26.32,5.57,225.78,39.14,77.82,318.86
2025-07-05 14:15:00+02:00,1.06,17.56,26.2,5.54,227.33,37.62,53.51,306.36
2025-07-05 14:30:00+02:00,1.06,17.59,26.24,5.55,259.54,39.06,45.16,321.1
2025-07-05 14:45:00+02:00,1.06,17.59,26.24,5.55,247.59,37.08,42.37,326.99
2025-07-05 15:00:00+02:00,1.06,17.61,26.29,5.56,270.72,38.79,129.53,390.45
2025-07-05 15:15:00+02:00,1.06,17.58,26.22,5.55,243.82,38.28,148.86,405.47
2025-07-05 15:30:00+02:00,1.06,17.64,26.3,5.56,221.89,39.23,186.04,404.8
2025-07-05 15:45:00+02:00,1.08,17.87,26.68,5.64,237.32,38.77,200.14,411.82
2025-07-05 16:00:00+02:00,1.17,19.33,29.05,6.09,296.19,37.2,280.29,413.56
2025-07-05 16:15:00+02:00,1.66,27.23,41.92,8.57,275.73,39.83,277.34,436.62
2025-07-05 16:30:00+02:00,1.93,31.45,48.78,9.89,249.98,40.32,304.72,419.24
2025-07-05 16:45:00+02:00,1.94,31.7,49.19,9.96,225.31,40.67,352.92,408.73
2025-07-05 17:00:00+02:00,2.89,31.93,49.51,10.03,211.3,41.09,726.47,414.62
2025-07-05 17:15:00+02:00,5.88,31.75,49.34,10.0,211.77,41.0,719.49,413.55
2025-07-05 17:30:00+02:00,6.84,31.69,49.2,9.97,185.4,40.88,739.03,404.49
2025-07-05 17:45:00+02:00,6.67,31.97,49.62,10.05,171.5,40.45,695.06,399.3
2025-07-05 18:00:00+02:00,6.61,32.2,49.96,10.11,117.98,40.39,685.19,395.81
2025-07-05 18:15:00+02:00,6.56,31.77,49.26,9.98,102.28,40.45,712.26,388.75
2025-07-05 18:30:00+02:00,6.58,31.75,49.28,9.98,77.32,38.16,729.76,391.94
2025-07-05 18:45:00+02:00,6.57,31.88,49.48,10.02,76.63,41.1,721.92,378.78
2025-07-05 19:00:00+02:00,6.58,32.08,49.91,10.1,64.59,40.92,723.76,375.02
2025-07-05 19:15:00+02:00,6.65,32.48,50.56,10.23,57.46,41.05,662.23,376.56
2025-07-05 19:30:00+02:00,6.59,31.55,48.99,9.93,43.12,38.49,639.64,371.94
2025-07-05 19:45:00+02:00,8.19,31.67,49.12,9.95,36.02,34.49,637.06,362.12
2025-07-05 20:00:00+02:00,9.69,31.61,49.03,9.94,28.52,39.59,613.89,368.56
2025-07-05 20:15:00+02:00,10.66,31.84,49.46,10.02,24.28,39.56,675.1,369.29
2025-07-05 20:30:00+02:00,11.88,30.83,47.8,9.7,17.98,40.08,725.62,369.75
2025-07-05 20:45:00+02:00,12.58,31.94,49.58,10.04,13.67,41.43,726.5,362.32
2025-07-05 21:00:00+02:00,12.98,30.3,49.23,9.97,8.8,40.98,747.36,355.07
2025-07-05 21:15:00+02:00,12.57,30.2,49.26,9.98,6.34,40.63,751.97,346.6
2025-07-05 21:30:00+02:00,12.79,30.18,49.25,9.98,3.61,39.46,750.34,339.97
2025-07-05 21:45:00+02:00,12.77,30.2,49.28,9.98,1.6,40.17,719.44,316.52
2025-07-05 22:00:00+02:00,11.73,30.4,49.61,10.05,1.31,39.5,725.38,313.64
2025-07-05 22:15:00+02:00,10.2,30.14,49.18,9.96,1.58,40.97,710.24,309.58
2025-07-05 22:30:00+02:00,10.51,30.12,49.14,9.96,1.56,41.44,681.84,305.76
2025-07-05 22:45:00+02:00,10.59,30.48,49.69,10.06,1.54,40.97,643.09,292.35
2025-07-05 23:00:00+02:00,10.85,30.41,49.58,10.04,1.54,41.19,685.96,292.04
2025-07-05 23:15:00+02:00,12.14,30.21,49.3,9.99,1.53,40.83,669.07,289.89
